image_url,image_path,hate_final,appropriate_final,topic,topic_id,ocr,caption
https://dl.dropboxusercontent.com/scl/fi/zoj169uw2f23wy4znohh6/122138787878461602.jpeg?rlkey=3aci1vbnu2443gny235atmbst,122138787878461602.jpeg,not hate,appropriate,"religion, social sub-groups","Agama, Kelompok Sosial","RAMADHAN...HARI LAGI
APA ADA YANG TAU KEBERAPA SEKARANG,
CATATAN KU HILANG
43","Visual ini menampilkan Mr. Krabs yang kebingungan melacak hitung mundur Ramadan karena catatannya hilang, dengan Squidward menunjukkan angka 43."
https://dl.dropboxusercontent.com/scl/fi/tlml4ty4t59jroravxl8z/1638660773158517.jpeg?rlkey=u2jxnijxciv7j8ncizuvtgsa6,1638660773158517.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Kren
Tengkorak bonek
3 hari
Suka
Balas
84","Unggahan percakapan ini menampilkan ilustrasi tengkorak api hijau yang mencolok, mengindikasikan apresiasi dan minat publik terhadap konten tersebut."
https://dl.dropboxusercontent.com/scl/fi/m51facny7qjl7yqe8d4ff/8128131643874022.jpeg?rlkey=3osgvwcrd76u1pinll3antzzx,8128131643874022.jpeg,hate,inappropriate,political,Politik,GINI AMAT KERJA DI IKN,Visual menyerupai ritual dengan patung besar dan api unggun ini digunakan sebagai metafora satir akan intensitas pekerjaan di IKN.
https://dl.dropboxusercontent.com/scl/fi/cl6idq9uapenroj5d4jss/1122707289595880.jpeg?rlkey=qzahm162jn199ghalkaxc3wxr,1122707289595880.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"kan ku telan isi bumi hanya untuk mu
meh sini meh","Visual Bumi ini menampilkan deklarasi hiperbolis 'akan menelan bumi demi dirimu', melambangkan janji pengabdian ekstrem."
https://dl.dropboxusercontent.com/scl/fi/dwtnhhv1tc01tem4efdu8/122191342040267703.jpeg?rlkey=wslq281qhdumdgh0f72p31rs7,122191342040267703.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Gue: sandi wifi lu apaan?
Temen: mau sukses usaha
Gue: hurufnya kecil apa besar?
Temen: MAU SUKSESNYA besar, usaha nya kecil
gw :","Visual ini menampilkan kucing dengan ekspresi kaget, merefleksikan reaksi atas dialog jenaka mengenai sandi WiFi yang diartikan sebagai keinginan sukses besar berbekal usaha kecil."
https://dl.dropboxusercontent.com/scl/fi/ki8j3r3qkkr6iws0kg2yz/711593834641663.jpeg?rlkey=b6bk7e0q017ctp79a2w3wurfw,711593834641663.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"PULSA
Rp114
Exp on 10 Jun 2025
Hari ini
23.08
Help","Gambar ini menyajikan gambaran seseorang yang menghadapi kesulitan dalam perjalanan, ditandai keterbatasan finansial dan pulsa, sembari berupaya meminta pertolongan."
https://dl.dropboxusercontent.com/scl/fi/se1zb8sxn8jt2qrmtl3d3/7143990849056878.jpeg?rlkey=bpef4krashrp286n8q34jtmvg,7143990849056878.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Hai, kalian mau kemana?
Berburu takjil gratis","Karakter SpongeBob digambarkan bersemangat berburu takjil gratis, melambangkan tradisi Ramadan yang populer."
https://dl.dropboxusercontent.com/scl/fi/rot6sednd405vqki13jgq/589603547384609.jpeg?rlkey=xwc3dhlqeeqto4w5mp50l5xte,589603547384609.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"ltk : lu lagi begadang tiba tiba
denger suara pasir di atas rumah lu
lu yang tiba tiba sadar :
TUNGGU, INI KAN.....","Gambar ini memperlihatkan karakter anime dengan ekspresi terkejut saat menyadari suara pasir di atap, merefleksikan momen ketegangan dan kengerian mendadak."
https://dl.dropboxusercontent.com/scl/fi/ey4jztp2v6eazxx6jy4cu/686680367385915.jpeg?rlkey=c4eoxcb85ztw7fwr5grff7x1l,686680367385915.jpeg,not hate,appropriate,gender,Jenis Kelamin,"cewek: nggak kok aku gak marah
cowok: mana sini liat mukanya
cewek:","Gambar ini menampilkan dialog tentang penolakan amarah, namun ekspresi kucing secara humoris menunjukkan emosi sebenarnya yang bertolak belakang."
https://dl.dropboxusercontent.com/scl/fi/5czemq8kubf5gc60nkd3w/2429661204069824.jpeg?rlkey=0tc5nesv4s65tj2ow845nn376,2429661204069824.jpeg,hate,inappropriate,political,Politik,"When they break into my house so I say ""take anything!"" But they reach for my phone to berkomentar negatif mengenai aparat negara di sosmed
290
58
54.9",Visual seorang pria dalam ekspresi tertekan secara satir menyoroti kekhawatiran atas konsekuensi komentar kritis terhadap aparat negara di media sosial.
https://dl.dropboxusercontent.com/scl/fi/7429c53b1yo3zbly7jtkl/673552924805668.jpeg?rlkey=l4w8thxep6xmbuqi3oqujhgyc,673552924805668.jpeg,not hate,inappropriate,individual,Individu,"Trends for you
Trending in Indonesia
Kafka
139K posts
Trending in Indonesia
Ngisep
Ferdy Sambo
25.8K posts","Tampilan ini menyajikan tren populer di Indonesia, menggambarkan keragaman minat publik, dari tokoh sastra hingga kasus hukum dan bahasa sehari-hari."
https://dl.dropboxusercontent.com/scl/fi/eamf89zuiig5dd9bh52sh/973361611492930.jpeg?rlkey=hhegqwsj8avbazizmhxc80xva,973361611492930.jpeg,not hate,appropriate,"social sub-groups, institutions","Kelompok Sosial, Institusi/Perusahaan","Bos. : Kok belum datang ke kantor?
 pegawai : Nabrak buaya di jalan pak
 Bos. : Alasan aja kamu!!","Visual ini menampilkan dampak tabrakan kendaraan dengan buaya di jalan, menjadi alasan valid atas keterlambatan seorang pegawai."
https://dl.dropboxusercontent.com/scl/fi/w6ku3m16jagfobr8jud8p/1913554482714562.jpeg?rlkey=k2c5v4gezx0k4dsxbwm4u5h61,1913554482714562.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Ayo bro cepetan
Ini beneran aman bolosnya?
Yaelah santai aja gak bakal ketahuan
Bukannya masuk sekolah malah bolos mulu
Anjirr bu Desi guru killer","Visual ini mendramatisasi siswa yang tertangkap bolos sekolah oleh guru, menekankan konsekuensi perilaku tidak disiplin."
https://dl.dropboxusercontent.com/scl/fi/5nt6v9gvf81c4ivt4bx2g/464393962974452.jpeg?rlkey=oj13g9x0rvm1z9s7ycrjocek3,464393962974452.jpeg,hate,inappropriate,national origin,Suku/Etnis/Ras,"size 37 = 24,5 cm
size 38 = 25,0 cm
size 39 = 25,5 cm
size 40 = 26,0 cm
size 41 = 26,5 cm
size 42 = 27,0 cm
size 43 = 27,5 cm
size 44 = 28,0 cm","Visual ini menyajikan panduan manual mengukur kaki dan konversi ukuran sepatu, disertai pesan tersirat mengenai sentimen politik antarnegara."
https://dl.dropboxusercontent.com/scl/fi/y55jd7gdj14j8sub93mex/122176590932358932.jpeg?rlkey=bzrsr2j8w98mt7jfjtsdynvee,122176590932358932.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,"LU PADA' TAU GAK
SEBENARNYA
TIKTOK ITU UDH MAU DI
BLOKIR
BY KRISHNAHALIM
TAPI GAK,
JADI KARENA
DI SU--","Visual ini menyajikan meme Squidward yang mengungkapkan TikTok nyaris diblokir, namun keputusan tersebut dibatalkan karena mengantisipasi reaksi publik."
https://dl.dropboxusercontent.com/scl/fi/fzxmgj01733bfbo7cxq0k/391539970356733.jpeg?rlkey=7skl3y6rxdmico01qcatxkm5s,391539970356733.jpeg,not hate,inappropriate,gender,Jenis Kelamin,"jangan bersama ku .. aku gampang ngamceng.
pergiLah nona ,sLamatkan hidupmu..",Gambar seekor kucing putih dengan pose tangan terkatup menyampaikan pesan peringatan dramatis agar menjauh demi keselamatan diri.
https://dl.dropboxusercontent.com/scl/fi/mzn4bnlr6xvivvfq5hvd0/869562825204676.jpeg?rlkey=i8m36jyhdcmj2lbm1emxp5ksn,869562825204676.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"ANDA LAGI?
JA PA N
JFA
YASAYA LAGI
INDONESIA","Visual ini menggambarkan interaksi lambang Jepang dan Australia sebagai rival berulang, dengan Indonesia menegaskan kehadiran kompetitifnya yang konsisten."
https://dl.dropboxusercontent.com/scl/fi/sfo6yiwjt70mmmp24gv2o/1841951206560417.jpeg?rlkey=8ha7dxzqrumslf2ubc81q2h6r,1841951206560417.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"makansiang berasa kayak mokel yah
Padahal kan bulan puasa udah selesai","Visual ini menampilkan tokoh yang merasakan sensasi aneh saat makan siang pasca-Ramadan, mencerminkan efek habituasi berpuasa."
https://dl.dropboxusercontent.com/scl/fi/orygjt8vv6x5523w41wpl/1319011199790131.jpeg?rlkey=qy467ju7y3jcomcbp8anscee0,1319011199790131.jpeg,hate,inappropriate,"political, national origin","Politik, Suku/Etnis/Ras","Raja Sargon dari Asyur
Kerajaan Asyur sehebat ini,
yakali ga nyerang Israel Utara
Ribuan tahun kemudian:
BANGSA ISRAEL
YANG HILANG","Visual ini menyandingkan meme historis penyerangan Asyur ke Israel Utara dengan klaim suku Batak sebagai bangsa Israel yang hilang, disertai peringatan."
https://dl.dropboxusercontent.com/scl/fi/ii2frd248ocuuahjqzk25/1793090521615115.jpeg?rlkey=rv8hqe9uibsn56yrhqaruop6o,1793090521615115.jpeg,hate,inappropriate,"individual, social sub-groups","Individu, Kelompok Sosial","ET ketika disuruh ngurus timnas
tak bosan bosan
Ngurus timnas
ET KETIKA DISURUH NGURUS LIGA 1+LIGA PUTRI
Besok aja",Meme ini secara satir menyoroti prioritas Ketua PSSI terhadap tim nasional yang tinggi dibanding perhatiannya pada pengembangan liga domestik.
https://dl.dropboxusercontent.com/scl/fi/zb5ubhhuzqpy9i4k862nd/654733423354285.jpeg?rlkey=8xtr48znupuy1gwia29braa4a,654733423354285.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Threads udah gak
kayak dulu lagi 😔","Gambar menampilkan karakter yang sedih di tengah hujan, merefleksikan kekecewaan mendalam terhadap perubahan pada platform digital ""Threads""."
https://dl.dropboxusercontent.com/scl/fi/4bfajcw8njkwheuyrge3v/873841781443447.jpeg?rlkey=ncftslouvzemfsg9ds5i4coj6,873841781443447.jpeg,hate,inappropriate,institutions,Institusi/Perusahaan,"Penghujat
nomor satu
Kominfo","Karakter animasi berwajah geram ini, dengan tulisan 'Penghujat nomor satu Kominfo', merepresentasikan sentimen penolakan terhadap kementerian terkait."
https://dl.dropboxusercontent.com/scl/fi/aej4nwcucw7657h4do4ul/3345485065594955.jpeg?rlkey=ll8kfekx7ued0adiaorulwwco,3345485065594955.jpeg,hate,inappropriate,"institutions, gender","Institusi/Perusahaan, Jenis Kelamin","Itz Yuri San
1,1 rb teman - 3 bersama
Nama: Yuri san
Kelas: 5 sd
Umur: 10 tahun
- Fujoshi
- Gcplr
Tambah Teman","Gambar menampilkan petugas kepolisian meninjau profil media sosial anak berusia 10 tahun, menyoroti potensi risiko keamanan daring."
https://dl.dropboxusercontent.com/scl/fi/aecnk447kl67rke0h23bx/990086023282087.jpeg?rlkey=2l3im5x0q17jtho29r3uq1ned,990086023282087.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Hujan ketika lagi jalan kaki:
Hujan ketika lagi motoran:","Konten visual ini mengilustrasikan perbedaan intensitas hujan, dari rintik normal saat berjalan kaki hingga terasa bagai panah saat bermotor."
https://dl.dropboxusercontent.com/scl/fi/v3dk7y6hd43sq7ksy4cgu/663087550027114.jpeg?rlkey=8ubos863uurdawvqzxb276s84,663087550027114.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,gw di luar gw di rumah,Visual ini secara metaforis mencerminkan kontras persona antara penampilan diri di ruang publik dan ekspresi kepribadian di lingkungan pribadi.
https://dl.dropboxusercontent.com/scl/fi/dqverzgqoledofgeycrw6/1413571793187612.jpeg?rlkey=ynyav1upq6odxnrr9qr263pwo,1413571793187612.jpeg,hate,inappropriate,institutions,Institusi/Perusahaan,"piala Liga 1
piala Liga 4",Visual ini mengkomunikasikan kontras pola pikir dalam menilai pencapaian sepak bola: reaktivitas terhadap Liga 1 dan rasionalitas terhadap Liga 4.
https://dl.dropboxusercontent.com/scl/fi/ga3wmg0o3fw94ir5si9op/122119570448547454.jpeg?rlkey=elsfogniszz9tcunqfyeyjk7m,122119570448547454.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Postingannya sering muncul
Gw kira udah berteman, eh taunya malah",Sosok serigala termenung merefleksikan kesalahpahaman hubungan pertemanan di media sosial yang ternyata hanya status mengikuti.
https://dl.dropboxusercontent.com/scl/fi/hdmu428sgvsi84ug80v01/122202702032087158.jpeg?rlkey=72cv4rhdhe4flq0m08ylemdhh,122202702032087158.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"kan ku arungi 7 lautan samudra
Hiu:
*laa ilaaha illallah ""beneran""",Visual ini secara humoris menggambarkan hiu yang terkejut dan skeptis terhadap klaim hiperbolis tentang menjelajahi tujuh samudra.
https://dl.dropboxusercontent.com/scl/fi/3o6wlpwotcy0kd5hka0yj/1045776627584761.jpeg?rlkey=i9r3i8benogxyy331yxo2axke,1045776627584761.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,Puasa dah selesai tapi lu masih kebangun ama alarm sahur lu,"Visual ini menggambarkan seseorang yang terbangun oleh alarm sahur pukul 02:18 pasca-Ramadan, menyoroti kebiasaan puasa yang melekat."
https://dl.dropboxusercontent.com/scl/fi/f09kcxwm64x9g3v24upv9/3064207377065007.jpeg?rlkey=9v7irvt1uujroxpgum8ygdhvu,3064207377065007.jpeg,hate,inappropriate,social sub-groups,Kelompok Sosial,"saya pantau dulu mana yg pantas dapat gaji 0,01 dolar dari saya, karna konten kreator skrg asal2 an saja... bikin konten g jelas, apalagi ibu2 lgi masak trs posting di ksh caption ""salam interaksi ya tmn2 jgn lupa mampir""",Sosok Mark Zuckerberg yang mengawasi dari jendela mencerminkan pandangan skeptis terhadap kualitas dan nilai konten di platform digital.
https://dl.dropboxusercontent.com/scl/fi/1pvth1kvljip2f5z60r2v/122179022804051222.jpeg?rlkey=tsv6ak7zb4n9qtyjs7e7htepn,122179022804051222.jpeg,hate,inappropriate,"gender, social sub-groups","Jenis Kelamin, Kelompok Sosial","makasih ya sayang,
yang udah
selalu ada buat aku
dan mendoakanku
sampe lulus

Bapaknya yang udah jual tanah
sawah dan tahajud tiap malem:","Visual ini menampilkan ironi ungkapan terima kasih wisudawan kepada kekasih, kontras dengan pengorbanan besar ayahnya untuk pendidikan."
https://dl.dropboxusercontent.com/scl/fi/56kz7vqww1r4zybc85b1q/377047155391335.jpeg?rlkey=93uib7q6ilx4xfxep7keo5st3,377047155391335.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Pet Sini GW BANTUIN
SHIFT LU KAN DAH ABIS BOB
ITULAH GUNANYA TEMAN
AH OK DAH
NJIR MIMPI","Komik ini menggambarkan Patrick yang memimpikan bantuan SpongeBob dalam bekerja, menyoroti esensi persahabatan sejati."
https://dl.dropboxusercontent.com/scl/fi/wsfv60yqgh1jhrhnwmblc/1166523818539033.jpeg?rlkey=yxj878i4ihkfiqdz80r7nlx07,1166523818539033.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"kayaknya baru
perbanjang plat nomor","Visual ini menggambarkan pengendara motor dengan plat nomor kendaraan yang baru diperpanjang, terlihat dari masa berlaku hingga 2026."
https://dl.dropboxusercontent.com/scl/fi/ge1ub8eypz45xou3d1lfz/23946031871680494.jpeg?rlkey=cycvzjvd9sbyqpxkr3tzqfrkb,23946031871680494.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Assalamu'alaikum
cepet buka pintunya!!!
itu tadi kaya ada
yang ngikutin
makanya pulang maen jangan
malem"", udah tau penakut!!",Kompilasi ini menunjukkan ketakutan SpongeBob saat pulang malam dan teguran Squidward atas kecerobohan tersebut.
https://dl.dropboxusercontent.com/scl/fi/8belxyjlmt0fxsgzhdoi3/3929635980657394.jpeg?rlkey=3zpdpa8mjbf3vcy3i9gpdxpvr,3929635980657394.jpeg,hate,inappropriate,institutions,Institusi/Perusahaan,"lihatlah perbandingan ini part 2
poster kanan cari partner kerja sedangkan
poster kiri cari avatar",Visual ini secara satir membandingkan kualifikasi lowongan kerja editor video di Indonesia yang tak realistis dengan persyaratan berbasis keahlian di Jerman.
https://dl.dropboxusercontent.com/scl/fi/xvtncbnp9h6cjio5g5cz0/2853715721438561.jpeg?rlkey=dx6ccf3jrof9mbfhvyh597bmz,2853715721438561.jpeg,hate,inappropriate,"political, institutions","Politik, Institusi/Perusahaan","GUE BENCI KEBON SAWIT
GUE BENCI PENGALIHAN FUNGSI HUTAN LINDUNG
YANG DIBAKAR UNTUK MEMPERLUAS LAHAN SAWIT","Gambar ini mengekspresikan penolakan keras terhadap perluasan lahan sawit yang merusak hutan lindung, di tengah narasi pembelaan industri."
https://dl.dropboxusercontent.com/scl/fi/qiubf4zf3ojailze7tq0x/1209006637487810.jpeg?rlkey=4ltuvm65e5s2dg35kz7ux3yyn,1209006637487810.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,*Knih bro,"Gambar ini menggambarkan interaksi persahabatan, di mana seorang teman menawarkan produk dari warung, menunjukkan kebersamaan dalam situasi sederhana."
https://dl.dropboxusercontent.com/scl/fi/ygqh7fmq3yfavnx0ei1t9/9784514681610377.jpeg?rlkey=kegjqth98maq0rvkgwc7kb19r,9784514681610377.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"*SFX:DUARRR*
SORRY MANG
LUAN EAAA
MAU KEMANA LUWH?
KUMPULIN SERPIHAN LOGAM MILITER
YG BARU AE DILEDAKIN
MAYAN CUY","Visual ini menampilkan SpongeBob yang mengumpulkan puing ledakan, memicu kekesalan Squidward atas tindakannya yang tidak lazim."
https://dl.dropboxusercontent.com/scl/fi/nluot9wgy75ctbrpkhv4y/122136851960490483.jpeg?rlkey=3lk7qq32oobkuoe0llkoygpvh,122136851960490483.jpeg,not hate,appropriate,,Tidak Ada/Umum/Acak,"Dit...
Aku takut...
Takut ondel ondel den?
Cepet² punya pacar den
malsegini terus","Visual ini menggambarkan kesalahpahaman humoris tentang ketakutan seorang anak yang ternyata adalah kekhawatiran kehilangan teman, diakhiri tanggapan jenaka."
https://dl.dropboxusercontent.com/scl/fi/yzns7qxuhimi6sl2wd5bx/954376973391394.jpeg?rlkey=hwsc9i5i7xdvm7pvwdqkuqsue,954376973391394.jpeg,hate,inappropriate,political,Politik,"People who are obsessed with celebrities may be less intelligent, study suggests","Menyajikan hasil studi tentang obsesi selebriti dengan kecerdasan rendah, visual ini secara satir mempertanyakan penerapan pada fanatisme politik."
https://dl.dropboxusercontent.com/scl/fi/n1fq80te5s1ia5is89a2w/414568104717403.jpeg?rlkey=7qs6cafg97qfms8h6dj310xtu,414568104717403.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"seseorang menghina waifu orang lain di facebook pada tahun 2021-2022

Entitas tidak dikenal:

Sudah keras kah akunmu?","Visual ini menampilkan entitas tak dikenal menantang pengguna yang menghina karakter fiktif di Facebook, menguji ketahanan akunnya dalam konflik daring."
https://dl.dropboxusercontent.com/scl/fi/sj07i43ldrw5tawtgp0wo/1135439608390747.jpeg?rlkey=kuuas6ziq1ip1uf8fhx0epuke,1135439608390747.jpeg,hate,inappropriate,institutions,Institusi/Perusahaan,"Preman
pensiun 1-3
Preman
pensiun 4-5
Preman
pensiun 6 7 8 9",Ilustrasi kuda progresif ini menyiratkan kritik terhadap penurunan kualitas serial 'Preman Pensiun' dari realisme ke abstraksi gaya.
https://dl.dropboxusercontent.com/scl/fi/ol0w3aanctqdoh4j2cq8d/122127040904794975.jpeg?rlkey=wr4gv4e93chy22h4alfguazpa,122127040904794975.jpeg,hate,inappropriate,"individual, gender","Individu, Jenis Kelamin","Akhirnya kebeli
Juga Sempak rinju wangi-wangi
Terimakasih udah membeli
Hpsssss kok ada bau
Sosis kanzler nya","Gambar ini menampilkan Squidward terkejut mencium celana dalam yang diiklankan beraroma, menyiratkan ironi atas ekspektasi pembelian barang koleksi."
https://dl.dropboxusercontent.com/scl/fi/ksynwovgqs1pvqizt180g/1815675632298292.jpeg?rlkey=otm2nzvvqai9mq21n0qf0yziz,1815675632298292.jpeg,hate,inappropriate,national origin,Suku/Etnis/Ras,"razia pedagang
nasi merk PADANG
tapi bukan orang
PADANG","Visual ini adalah satire tentang diskriminasi etnis, menampilkan hierarki rasial Minang dan Jawa dengan istilah 'ubermensch' dan 'untermensch'."
https://dl.dropboxusercontent.com/scl/fi/5f86jrsl7e773he7wwb4m/2573023866190214.jpeg?rlkey=42ijbtmtm8ahxkpc0f4113sl3,2573023866190214.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Malam Ini GW Akan
Gosok Gigi
Lagi Mood Soalnya",Visual badut mengerikan dan latar apokaliptik dipadukan dengan pesan ironis tentang menggosok gigi karena alasan personal sederhana.
https://dl.dropboxusercontent.com/scl/fi/nkj62oliqnk0wxkgkfl26/544680754366112.jpeg?rlkey=e2battf5exma4jk182vwoxr2x,544680754366112.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,sedang menunggu,"Gambar ini menampilkan seseorang yang sedang cemas menunggu di tempat tidur, sementara menerima pesan yang menanyakan kemajuan tugas."
https://dl.dropboxusercontent.com/scl/fi/bdsx8d5esx2nujaf0g5h8/122143015904682172.jpeg?rlkey=qhr9f94sru1cpc3wp6376jrhh,122143015904682172.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,"Dia tau kamu ngode,
tapi sayang dia ga mau
sama kamu wkwk","Visual ini menampilkan anak kecil dalam pose lesu, menyimbolkan kekecewaan isyarat tak bersambut dalam konteks percintaan yang disampaikan secara humoris."
https://dl.dropboxusercontent.com/scl/fi/d61xnpwbk6cr2k85j2a9v/122146689554083809.jpeg?rlkey=ntswe24u8evupm02i1d8b8fc0,122146689554083809.jpeg,not hate,appropriate,social sub-groups,Kelompok Sosial,DULU GUE PERNAH KAYA DIA,Citra ini mengilustrasikan kontras antara transformasi fisik karakter dan ekspresi kerentanan emosional melalui pesan tentang pencarian koneksi.
